"X_gene_name","Y_gene_name","Y_site","Pairwise_p_value","Pairwise_Est_param","Pairwise_Std_Error","Pairwise_BH","Pairwise_FWER","Pairwise_BY","idx_Mediator","Path_YX_p_value","Path_YMX_p_value","StdErr_X_in_YMXreg","StdErr_M_in_YMXreg","iProPath_p_value","iProPath_Est_param","iProPath_BH","iProPath_FWER","iProPath_BY"
"idx3","idx999","true_trans.idx1.site999",0.144022236887491,-0.242849422864937,0.165566292719438,0.75310136906335,1,1,"Mediator_cis_variable1_idx3",0.227562310397096,0.0633251499149009,0.166235107547811,0.142903562926935,0.10066258034355,-0.242849422864937,0.699957286517857,1,1
"idx3","idx998","true_trans.idx1.site998",0.298929649670377,-0.164243863530358,0.15770459791187,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.268539470712503,0.569287325906144,0.159512617582786,0.137124592516209,0.397302526207384,-0.164243863530358,0.885204380605074,1,1
"idx3","idx997","true_trans.idx1.site997",0.322167303697898,0.151947644201749,0.153096584563097,0.880238534693711,1,1,"Mediator_cis_variable1_idx3",0.294670484470021,0.619758129796685,0.154882983002455,0.133144739605844,0.443713401316852,0.151947644201749,0.895514976202806,1,1
"idx3","idx996","true_trans.idx1.site996",0.186797827571402,-0.215509270894792,0.162685446461981,0.788354351188643,1,1,"Mediator_cis_variable1_idx3",0.206895936266445,0.763177525185921,0.164649765979354,0.141540728313172,0.463702320882616,-0.215509270894792,0.900444114088779,1,1
"idx3","idx995","true_trans.idx1.site995",0.42809744219904,-0.125785713721974,0.158403615534621,0.908007810843307,1,1,"Mediator_cis_variable1_idx3",0.46667014507459,0.694174082125697,0.160289640688715,0.137792558338542,0.591874733830397,-0.125785713721974,0.951128680176208,1,1
"idx3","idx994","true_trans.idx1.site994",0.501276658297353,0.126333216752527,0.18751661228132,0.933473085866573,1,1,"Mediator_cis_variable1_idx3",0.32659046321466,0.0255979353019737,0.187469983479133,0.161158066886182,0.0485379076501204,0.126333216752527,0.539310085001337,1,1
"idx3","idx993","true_trans.idx1.site993",0.358491435607123,-0.179707473434694,0.1952524386064,0.892939323397357,1,1,"Mediator_cis_variable1_idx3",0.447807877322538,0.262559561211697,0.197062542977618,0.169404284849062,0.341226467753022,-0.179707473434694,0.885204380605074,1,1
"idx3","idx992","true_trans.idx1.site992",0.111763018877712,-0.248025802822145,0.155264849382915,0.689932576172045,1,1,"Mediator_cis_variable1_idx3",0.182019411307987,0.0620023106230064,0.155877584162113,0.133999745816644,0.0933559989923462,-0.248025802822145,0.686441169061369,1,1
"idx3","idx991","true_trans.idx1.site991",0.299959349302482,-0.168084109031743,0.161737133000754,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.337821813511258,0.636895103189933,0.16363404495058,0.140667566463713,0.484098470417373,-0.168084109031743,0.907919154702844,1,1
"idx3","idx990","true_trans.idx2.site990",0.659346532581608,-0.0765954665035824,0.173496620166509,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.590059585565355,0.460393464288184,0.175388508810902,0.15077225969437,0.526304944989975,-0.0765954665035824,0.931513176973407,1,1
"idx3","idx989","true_trans.idx2.site989",0.309997864645679,0.174856925585248,0.171792786505554,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.283939385295143,0.626536982793803,0.173801490701882,0.149407983847023,0.439196618523777,0.174856925585248,0.894559442159319,1,1
"idx3","idx988","true_trans.idx2.site988",0.805716389020396,0.0369980079972671,0.150224077854066,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.752948679998034,0.609328211331791,0.151971128114267,0.130641571385926,0.691858875489593,0.0369980079972671,0.962576745595253,1,1
"idx3","idx987","true_trans.idx2.site987",0.557615814386176,-0.0978119829992625,0.166521677299661,0.951126103289505,1,1,"Mediator_cis_variable1_idx3",0.718246214502499,0.0982443048502231,0.16748001165753,0.143973741395284,0.226572471642729,-0.0978119829992625,0.848586036115089,1,1
"idx3","idx986","true_trans.idx2.site986",0.262368532042399,0.166372270545792,0.148016366277556,0.854697607198476,1,1,"Mediator_cis_variable1_idx3",0.346956084572217,0.198119158601217,0.149258511271885,0.128309677616011,0.256888665477422,0.166372270545792,0.854682699917338,1,1
"idx3","idx985","true_trans.idx2.site985",0.806596170720366,0.0406303020225791,0.165738232833453,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.882941752909509,0.497796226715527,0.167579979497575,0.144059678480002,0.790610284891954,0.0406303020225791,0.979617273831463,1,1
"idx3","idx984","true_trans.idx2.site984",0.237377087917115,-0.185199868413542,0.156266513132194,0.842199257848533,1,1,"Mediator_cis_variable1_idx3",0.216054741660096,0.620213127149778,0.158090162253447,0.135901782619638,0.373017314137553,-0.185199868413542,0.885204380605074,1,1
"idx3","idx983","true_trans.idx2.site983",0.302208943568926,0.185555910122144,0.179384324446337,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.32622068525919,0.78953469468766,0.181559468239851,0.15607710836372,0.604004171201152,0.185555910122144,0.951128680176208,1,1
"idx3","idx982","true_trans.idx2.site982",0.620636312887667,-0.0804463340095515,0.162279278105939,0.981219963076449,1,1,"Mediator_cis_variable1_idx3",0.528573056326961,0.302263096659669,0.163852665504983,0.140855503035079,0.403483106645943,-0.0804463340095515,0.885204380605074,1,1
"idx3","idx981","true_trans.idx2.site981",0.508816457708084,0.112282881229539,0.169641855204938,0.93532437078692,1,1,"Mediator_cis_variable1_idx3",0.380219226508944,0.100213303967233,0.170630766270148,0.146682279120517,0.166598638011744,0.112282881229539,0.771289990795109,1,1
"idx3","idx980","true_trans.idx3.site980",0.0297156000321217,0.325079639245475,0.148459420714835,0.476197547442278,1,1,"Mediator_cis_variable1_idx3",0.0406305156124452,0.449288432022516,0.150068246517996,0.129005764341634,0.0784278515127272,0.325079639245475,0.618822251743263,1,1
"idx3","idx979","true_trans.idx3.site979",0.379273536090819,-0.136098447262631,0.154445269651948,0.892939323397357,1,1,"Mediator_cis_variable1_idx3",0.808206593205289,0.00252050610169724,0.147626964721609,0.126907123013948,0.00509938927770941,-0.136098447262631,0.141649702158595,1,1
"idx3","idx978","true_trans.idx3.site978",0.135754783639647,0.26577349880335,0.177432119359197,0.737516304706113,1,1,"Mediator_cis_variable1_idx3",0.0596100490085681,0.00785163467872013,0.176184607602605,0.151456623878653,0.0138882427313793,0.26577349880335,0.262042315686402,1,1
"idx3","idx977","true_trans.idx3.site977",0.00169506129456875,0.541935735589651,0.170281107266958,0.0997094879158087,1,0.746372466314183,"Mediator_cis_variable1_idx3",0.00130010800138858,0.412926671250348,0.172085372685638,0.147932727611791,0.00259719631728601,0.541935735589651,0.0837805263640649,1,0.627136688779778
"idx3","idx976","true_trans.idx3.site976",0.0777411454412385,0.320441762979568,0.180718892072925,0.689932576172045,1,1,"Mediator_cis_variable1_idx3",0.0893575366487444,0.7515982619507,0.182896219272396,0.15722624279215,0.217409578081771,0.320441762979568,0.83066440129358,1,1
"idx3","idx975","true_trans.idx3.site975",0.5152132674803,0.111457717064884,0.170970210769717,0.938457682113479,1,1,"Mediator_cis_variable1_idx3",0.341204765782079,0.0286481703264543,0.17102444783345,0.14702070641716,0.0542283220292268,0.111457717064884,0.547760828578048,1,1
"idx3","idx974","true_trans.idx3.site974",0.565732088586004,-0.0916440322597862,0.159293905083895,0.951126103289505,1,1,"Mediator_cis_variable1_idx3",0.971358614963418,0.00259337016489786,0.155074749134378,0.133309590845181,0.00570113430189878,-0.0916440322597862,0.150745814307869,1,1
"idx3","idx973","true_trans.idx3.site973",0.0216721319060279,0.338404854289551,0.146217907772116,0.408446522451615,1,1,"Mediator_cis_variable1_idx3",0.0233139071227317,0.99736299232368,0.148018797941124,0.127243961386827,0.994055262623853,0.338404854289551,0.99913287712446,1,1
"idx3","idx972","true_trans.idx3.site972",0.835972365557575,-0.0348732656883104,0.168209165020254,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.703492284011049,0.188568225819186,0.16959267997501,0.145789891030004,0.386868963528092,-0.0348732656883104,0.885204380605074,1,1
"idx3","idx971","true_trans.idx3.site971",0.257855658100751,0.180956584458724,0.159469489121318,0.854697607198476,1,1,"Mediator_cis_variable1_idx3",0.118704991423383,0.00499804338688941,0.157796875772738,0.135649659685621,0.00960821873895288,0.180956584458724,0.204430185935168,1,1
"idx3","idx970","true_trans.idx4.site970",0.48469117098099,0.115634469384952,0.16517022301359,0.91886817410879,1,1,"Mediator_cis_variable1_idx3",0.447731876500022,0.624701967681601,0.167100437271777,0.143647441295863,0.53917905183906,0.115634469384952,0.936013965683766,1,1
"idx3","idx969","true_trans.idx4.site969",0.654253289063885,0.072823790295426,0.162357049373787,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.742117736844615,0.409829204203035,0.164073904763014,0.141045690767973,0.601539804111301,0.072823790295426,0.951128680176208,1,1
"idx3","idx968","true_trans.idx4.site968",0.889671219921246,-0.0231632171497532,0.166763157357411,0.991477237765405,1,1,"Mediator_cis_variable1_idx3",0.911012868628884,0.0635143403257296,0.167438998012504,0.143938484125689,0.299117240382365,-0.0231632171497532,0.869732844501188,1,1
"idx3","idx967","true_trans.idx4.site967",0.258303600097118,-0.200998605784798,0.177298982372199,0.854697607198476,1,1,"Mediator_cis_variable1_idx3",0.243297048040268,0.723901111165019,0.179423388463454,0.154240833131333,0.469078235045822,-0.200998605784798,0.907307998154394,1,1
"idx3","idx966","true_trans.idx4.site966",0.868312962812726,0.0256238538565377,0.154344750432493,0.989773431539361,1,1,"Mediator_cis_variable1_idx3",0.755040834087979,0.274253918550269,0.155796238750071,0.133929817452052,0.527630105350772,0.0256238538565377,0.932208666697477,1,1
"idx3","idx965","true_trans.idx4.site965",0.802876741108126,0.0434138824410289,0.173682697975062,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.817214915790327,0.913004270057847,0.175816291276715,0.151140001740103,0.881315117025418,0.0434138824410289,0.993236093007179,1,1
"idx3","idx964","true_trans.idx4.site964",0.0457884976597739,-0.340156815682004,0.169232372751911,0.57960123619967,1,1,"Mediator_cis_variable1_idx3",0.0824675550423462,0.0570954139740113,0.16983825768642,0.14600100124886,0.067509892715641,-0.340156815682004,0.617496353710768,1,1
"idx3","idx963","true_trans.idx4.site963",0.325441054767241,-0.159880397298144,0.162185651964418,0.884350692302285,1,1,"Mediator_cis_variable1_idx3",0.308751228876731,0.74335061293132,0.164136553119195,0.141099546258801,0.543294918239181,-0.159880397298144,0.936013965683766,1,1
"idx3","idx962","true_trans.idx4.site962",0.918365013286897,0.0153279576513843,0.149359918144463,0.9928950892439,1,1,"Mediator_cis_variable1_idx3",0.895267288884907,0.0827188864434581,0.150119356166844,0.12904970061375,0.374475239023492,0.0153279576513843,0.885204380605074,1,1
"idx3","idx961","true_trans.idx4.site961",0.540432913466817,-0.096711597722509,0.157710420701169,0.944799117639882,1,1,"Mediator_cis_variable1_idx3",0.617302274145504,0.445673875124574,0.159415790663325,0.13704135551542,0.533900107456011,-0.096711597722509,0.935026457891438,1,1
"idx3","idx960","true_trans.idx5.site960",0.312539737342699,-0.16765639291225,0.165588280982667,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.269781965405075,0.450616133054144,0.167384134438378,0.143891320801809,0.34745980259331,-0.16765639291225,0.885204380605074,1,1
"idx3","idx959","true_trans.idx5.site959",0.154037689846205,0.221036036858114,0.154474360256387,0.754254024789683,1,1,"Mediator_cis_variable1_idx3",0.217688408404711,0.170980596044572,0.155689858488461,0.133838367946388,0.191876890325995,0.221036036858114,0.796232162800374,1,1
"idx3","idx958","true_trans.idx5.site958",0.98725746003135,-0.00216103880250043,0.135138679149632,0.998716407548258,1,1,"Mediator_cis_variable1_idx3",0.830319094953482,0.138787198296473,0.136095838291893,0.116994421204594,0.429324124593461,-0.00216103880250043,0.885204380605074,1,1
"idx3","idx957","true_trans.idx5.site957",0.427002977912698,0.157006323097219,0.197251664169955,0.908007810843307,1,1,"Mediator_cis_variable1_idx3",0.242457436491174,0.00969307684945114,0.196133551686142,0.168605679984913,0.0187701469101851,0.157006323097219,0.318138083223476,1,1
"idx3","idx956","true_trans.idx5.site956",0.165827517674688,0.222044361219187,0.159644821555479,0.772864126084835,1,1,"Mediator_cis_variable1_idx3",0.135752424527193,0.379710167007588,0.161298078580679,0.138659459259039,0.208841660140021,0.222044361219187,0.823854845000108,1,1
"idx3","idx955","true_trans.idx5.site955",0.259670660407986,-0.179004200242279,0.15835324506545,0.854697607198476,1,1,"Mediator_cis_variable1_idx3",0.209433913788614,0.304677575994397,0.159892260302965,0.137450951359134,0.250138255675533,-0.179004200242279,0.854682699917338,1,1
"idx3","idx954","true_trans.idx5.site954",0.309226554940893,-0.146077100133949,0.143288077328165,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.33173989370205,0.809067561133901,0.145030493482512,0.124675073499391,0.631698732222316,-0.146077100133949,0.951128680176208,1,1
"idx3","idx953","true_trans.idx5.site953",0.0596351727705376,0.33178945062244,0.175146162980436,0.651294973158066,1,1,"Mediator_cis_variable1_idx3",0.059978851924451,0.885164828978962,0.177293581992479,0.152409950729072,0.209099395983015,0.33178945062244,0.823854845000108,1,1
"idx3","idx952","true_trans.idx5.site952",0.22710401111039,-0.197354418362737,0.162885504859445,0.819870076210793,1,1,"Mediator_cis_variable1_idx3",0.190194777098646,0.404558696317785,0.164601877059851,0.141499560732373,0.268622480617989,-0.197354418362737,0.854682699917338,1,1
"idx3","idx951","true_trans.idx5.site951",0.298918090973138,0.174551253279067,0.167597585526483,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.288945866306259,0.808381712322585,0.16963542406794,0.145826635874483,0.603535028392169,0.174551253279067,0.951128680176208,1,1
"idx3","idx950","true_trans.idx6.site950",0.549259707059854,0.0932623962707269,0.155463591087091,0.950276309792135,1,1,"Mediator_cis_variable1_idx3",0.488547484079782,0.471795282055379,0.157168855715856,0.13510978393349,0.480157628759109,0.093262396270727,0.907919154702844,1,1
"idx3","idx949","true_trans.idx6.site949",0.0130297915498105,0.422189376418595,0.168497610762832,0.376877040022456,1,1,"Mediator_cis_variable1_idx3",0.00980062031436933,0.352272424574711,0.170206929764613,0.14631792920892,0.0192861028575047,0.422189376418595,0.321435047625079,1,1
"idx3","idx948","true_trans.idx6.site948",0.334945323189653,0.165597940764481,0.171327896367573,0.889395070628085,1,1,"Mediator_cis_variable1_idx3",0.319828091907356,0.76461993843049,0.173397097814489,0.149060348589446,0.572107302959725,0.165597940764481,0.950344357075956,1,1
"idx3","idx947","true_trans.idx6.site947",0.935121956183274,0.0132743793615931,0.162864012387394,0.996880986575655,1,1,"Mediator_cis_variable1_idx3",0.91255652984076,0.834847745519951,0.164851079687777,0.141713787100958,0.885129865762407,0.0132743793615931,0.993236093007179,1,1
"idx3","idx946","true_trans.idx6.site946",0.0923600645653539,0.29436359164679,0.174049638752843,0.689932576172045,1,1,"Mediator_cis_variable1_idx3",0.0904733728461413,0.830141717534372,0.17617188447323,0.151445686474719,0.272965887157704,0.29436359164679,0.854682699917338,1,1
"idx3","idx945","true_trans.idx6.site945",0.0293242752687658,-0.345771542337351,0.15752493105366,0.476197547442278,1,1,"Mediator_cis_variable1_idx3",0.0215676180429847,0.295076890669322,0.159040945100825,0.136719120536186,0.0408816498282209,-0.345771542337351,0.490991825589985,1,1
"idx3","idx944","true_trans.idx6.site944",0.859677980506768,-0.0266311518135766,0.15044620289757,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.990082751466805,0.223814954821328,0.151767768312741,0.13046675367971,0.979430425913792,-0.0266311518135766,0.99675143271416,1,1
"idx3","idx943","true_trans.idx6.site943",0.87259657310709,0.0264834113363189,0.164934770655877,0.989773431539361,1,1,"Mediator_cis_variable1_idx3",0.894570947629047,0.853392815925336,0.166951367291654,0.143519293688542,0.877176951283281,0.0264834113363189,0.993236093007179,1,1
"idx3","idx942","true_trans.idx6.site942",0.710798137395718,0.0556841274367579,0.149963680163633,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.834492932520192,0.237464818346481,0.151307995791934,0.130071511469274,0.602131950640834,0.0556841274367579,0.951128680176208,1,1
"idx3","idx941","true_trans.idx6.site941",0.804689818330658,0.0360092314502202,0.145424979236699,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.952819497225892,0.0267036032934622,0.145420026494529,0.125009934505084,0.116978265569643,0.0360092314502202,0.703717840826132,1,1
"idx3","idx940","true_trans.idx7.site940",0.660144913114453,-0.0663135495155827,0.150583804794601,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.661260441282149,0.977015246928408,0.15243817471239,0.131043066737354,0.95600974320458,-0.0663135495155827,0.99675143271416,1,1
"idx3","idx939","true_trans.idx7.site939",0.758677140567146,0.0540177801625967,0.17558576072799,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.644426364874295,0.242309262698916,0.177170481443142,0.152304127673052,0.412823252879193,0.0540177801625967,0.885204380605074,1,1
"idx3","idx938","true_trans.idx7.site938",0.106249409114235,-0.262320481762242,0.161659003989098,0.689932576172045,1,1,"Mediator_cis_variable1_idx3",0.116828203425283,0.842582561384006,0.163633195045592,0.140666835845177,0.3862650985354,-0.262320481762242,0.885204380605074,1,1
"idx3","idx937","true_trans.idx7.site937",0.280855219178925,0.211143684174813,0.195258723618286,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.257193368758643,0.631035483337315,0.19754486266293,0.169818909668799,0.419153217228903,0.211143684174813,0.885204380605074,1,1
"idx3","idx936","true_trans.idx7.site936",0.36504006742578,-0.143620650484646,0.158191706832447,0.892939323397357,1,1,"Mediator_cis_variable1_idx3",0.35757861623646,0.857365283561452,0.160126621198312,0.137652419072242,0.714810614197032,-0.143620650484646,0.970215394256391,1,1
"idx3","idx935","true_trans.idx7.site935",0.0132147844722589,-0.39918259126236,0.159643712040282,0.376877040022456,1,1,"Mediator_cis_variable1_idx3",0.0137901951848205,0.916826980531475,0.161605263508392,0.138923529955628,0.0328203668884715,-0.39918259126236,0.46542608786449,1,1
"idx3","idx934","true_trans.idx7.site934",0.348574190965229,-0.17860854815707,0.190092587072833,0.889395070628085,1,1,"Mediator_cis_variable1_idx3",0.5541244311168,0.0134977247343043,0.189388263844438,0.162807111440841,0.0271438775949904,-0.17860854815707,0.408747810375812,1,1
"idx3","idx933","true_trans.idx7.site933",0.465389318976103,0.114994901556305,0.157222115354574,0.917285213857358,1,1,"Mediator_cis_variable1_idx3",0.389554071039808,0.311422053350816,0.158760036124305,0.136477637890341,0.348029769379184,0.114994901556305,0.885204380605074,1,1
"idx3","idx932","true_trans.idx7.site932",0.855317485420741,0.030056090530059,0.164622314855044,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.74921627223585,0.306275896333427,0.166224722531901,0.14289463547595,0.547120320096523,0.030056090530059,0.936013965683766,1,1
"idx3","idx931","true_trans.idx7.site931",0.214971580503168,-0.202102990733411,0.16246267993228,0.804919873878752,1,1,"Mediator_cis_variable1_idx3",0.316912984204676,0.0821278715187551,0.163284272966951,0.140366885919091,0.134779476034683,-0.202102990733411,0.718728408541069,1,1
"idx3","idx930","true_trans.idx8.site930",0.771868710616968,0.0524614126211922,0.180696678160112,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.825523363564396,0.637694120917535,0.182816452500251,0.157157671501098,0.757734595367321,0.0524614126211922,0.977012870124528,1,1
"idx3","idx929","true_trans.idx8.site929",0.472389813267404,-0.111715805402034,0.155166368527598,0.917285213857358,1,1,"Mediator_cis_variable1_idx3",0.515696652462182,0.668069573739071,0.157001930183495,0.13496628684873,0.597511189143082,-0.111715805402034,0.951128680176208,1,1
"idx3","idx928","true_trans.idx8.site928",0.962757154822201,-0.00755915868230526,0.161682617129081,0.996880986575655,1,1,"Mediator_cis_variable1_idx3",0.928682594963299,0.75877936983337,0.16363326822097,0.140666898750194,0.887953067148418,-0.00755915868230526,0.993236093007179,1,1
"idx3","idx927","true_trans.idx8.site927",0.205979150297202,0.234539495637466,0.184842085992705,0.802225892348426,1,1,"Mediator_cis_variable1_idx3",0.329556894404305,0.0348467648436983,0.185078356016655,0.159102110773039,0.0647802763807839,0.234539495637466,0.605423143745644,1,1
"idx3","idx926","true_trans.idx8.site926",0.0345832451567814,0.348124322896062,0.163600990481237,0.494046359382591,1,1,"Mediator_cis_variable1_idx3",0.0383441707960153,0.90492370940634,0.165609718664848,0.142365949056383,0.120825118113203,0.348124322896062,0.703717840826132,1,1
"idx3","idx925","true_trans.idx8.site925",0.287966235727573,-0.165877392003264,0.155686465349846,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.237006907399397,0.337736198764886,0.157247015565309,0.135176973837773,0.280978531934241,-0.165877392003264,0.85724801116713,1,1
"idx3","idx924","true_trans.idx8.site924",0.807470079020736,-0.0412486830808522,0.169039992509734,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.680941645066851,0.20393307211515,0.170474350614061,0.146547816822618,0.392487596164327,-0.0412486830808522,0.885204380605074,1,1
"idx3","idx923","true_trans.idx8.site923",0.419954399959678,0.129938468590898,0.160778254128837,0.908007810843307,1,1,"Mediator_cis_variable1_idx3",0.398115556421079,0.73359170907269,0.162708521605009,0.13987194280993,0.588433776153231,0.129938468590898,0.951128680176208,1,1
"idx3","idx922","true_trans.idx8.site922",0.882274867810747,-0.0253627047933988,0.171049202000506,0.991477237765405,1,1,"Mediator_cis_variable1_idx3",0.717079200205554,0.10947402455272,0.172104173517766,0.147948889696544,0.251588125170962,-0.0253627047933988,0.854682699917338,1,1
"idx3","idx921","true_trans.idx8.site921",0.911734255393065,0.0174660634931205,0.15736172129031,0.9928950892439,1,1,"Mediator_cis_variable1_idx3",0.966336630789659,0.259385420281913,0.158814869848717,0.136524775553995,0.926254858415524,0.0174660634931205,0.99675143271416,1,1
"idx3","idx920","true_trans.idx9.site920",0.402306799175668,0.148084727062851,0.176435976730045,0.902033182008225,1,1,"Mediator_cis_variable1_idx3",0.417153265208985,0.909799038028956,0.178602978184632,0.153535569642561,0.82073401121976,0.148084727062851,0.989530863303146,1,1
"idx3","idx919","true_trans.idx9.site919",0.0342732215143397,0.332068770942924,0.155784467886597,0.494046359382591,1,1,"Mediator_cis_variable1_idx3",0.0453439289175726,0.503251504363192,0.157520154015842,0.135411776571861,0.0890426145674929,0.332068770942924,0.67116380413227,1,1
"idx3","idx918","true_trans.idx9.site918",0.881116520795548,-0.0239529143590908,0.159955712859758,0.991477237765405,1,1,"Mediator_cis_variable1_idx3",0.851236016410995,0.778273264653426,0.161891910839032,0.139169945562152,0.821164298839201,-0.0239529143590908,0.989530863303146,1,1
"idx3","idx917","true_trans.idx9.site917",0.133529600575995,-0.226832581043273,0.150568085073569,0.737516304706113,1,1,"Mediator_cis_variable1_idx3",0.131364691015962,0.849128744810078,0.152408196143211,0.131017295741021,0.44724363091779,-0.226832581043273,0.895514976202806,1,1
"idx3","idx916","true_trans.idx9.site916",0.855219609883915,0.0312311504248375,0.170941377001053,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.992581027158687,0.154685346041911,0.172222602910646,0.148050697205484,0.984486453412994,0.0312311504248375,0.997747604839825,1,1
"idx3","idx915","true_trans.idx9.site915",0.776516188207273,-0.0512755171104622,0.180389087102364,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.833017111295693,0.618860917513761,0.182493348502387,0.156879916018686,0.759259413922768,-0.0512755171104622,0.977012870124528,1,1
"idx3","idx914","true_trans.idx9.site914",0.160725354753406,0.255805101359006,0.18169117133225,0.765358832159076,1,1,"Mediator_cis_variable1_idx3",0.184111050585422,0.678138454438225,0.183845863529496,0.158042601922628,0.364712116274497,0.255805101359006,0.885204380605074,1,1
"idx3","idx913","true_trans.idx9.site913",0.876933792791772,-0.0252542978258598,0.16287033937421,0.991477237765405,1,1,"Mediator_cis_variable1_idx3",0.86404713706819,0.897477686925462,0.164869066454893,0.141729249376914,0.882999069000734,-0.0252542978258598,0.993236093007179,1,1
"idx3","idx912","true_trans.idx9.site912",0.737685717471475,-0.0538491812484286,0.160556730939839,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.660808620620693,0.439280064413364,0.162286240056189,0.139508929612688,0.556682907743396,-0.0538491812484286,0.941933854049739,1,1
"idx3","idx911","true_trans.idx9.site911",0.606518893350543,0.0841573556206067,0.163135896370161,0.981219963076449,1,1,"Mediator_cis_variable1_idx3",0.715143466061926,0.28297090857076,0.164685456835183,0.141571409861355,0.498443531194713,0.0841573556206067,0.922566124668528,1,1
"idx3","idx910","true_trans.idx10.site910",0.515095393750407,-0.116340536209631,0.178410084653039,0.938457682113479,1,1,"Mediator_cis_variable1_idx3",0.446001475453115,0.392848774504891,0.180274937421198,0.154972864901657,0.418848453543573,-0.116340536209631,0.885204380605074,1,1
"idx3","idx909","true_trans.idx10.site909",0.789086019400817,0.0561216791034119,0.209518804104824,0.988155628325467,1,1,"Mediator_cis_variable1_idx3",0.863040270729417,0.511227885931508,0.211861962692262,0.182126566187049,0.766163419068559,0.0561216791034119,0.977301196946703,1,1
"idx3","idx908","true_trans.idx10.site908",0.364629565106219,0.170993397535975,0.188180074187286,0.892939323397357,1,1,"Mediator_cis_variable1_idx3",0.461209356906066,0.225650504866483,0.189837933778188,0.163193668989495,0.317825557101751,0.170993397535975,0.884203764075204,1,1
"idx3","idx907","true_trans.idx10.site907",0.162302010906542,0.203627769019249,0.145178742265925,0.765575523144064,1,1,"Mediator_cis_variable1_idx3",0.160893052044427,0.877469827836068,0.146957659926424,0.126331756947616,0.601638899188343,0.203627769019249,0.951128680176208,1,1
"idx3","idx906","true_trans.idx10.site906",0.0210919603819729,0.410805954919985,0.176700043922123,0.408446522451615,1,1,"Mediator_cis_variable1_idx3",0.0197325517393788,0.70674763172929,0.178809749661812,0.153713320186574,0.0412383615407111,0.410805954919985,0.490991825589985,1,1
"idx3","idx905","true_trans.idx10.site905",0.866354456315771,-0.0276047875345216,0.163817367051352,0.989773431539361,1,1,"Mediator_cis_variable1_idx3",0.956243601006185,0.42111961358689,0.165562163402174,0.142325068302779,0.911121651050639,-0.0276047875345216,0.99675143271416,1,1
"idx3","idx904","true_trans.idx10.site904",0.297827691953129,0.208566046615516,0.199804669190965,0.862603169715101,1,1,"Mediator_cis_variable1_idx3",0.333435602585204,0.65873667498593,0.202162779601396,0.173788689539862,0.494855852463777,0.208566046615516,0.918099911806636,1,1
"idx3","idx903","true_trans.idx10.site903",0.921214429177757,-0.0160181418244326,0.161749967145907,0.9928950892439,1,1,"Mediator_cis_variable1_idx3",0.780768013025085,0.176951163493301,0.163042978751782,0.140159457996254,0.437952059652545,-0.0160181418244326,0.894559442159319,1,1
"idx3","idx902","true_trans.idx10.site902",0.267597825644756,0.210847231737956,0.189655080592367,0.854697607198476,1,1,"Mediator_cis_variable1_idx3",0.201343771446789,0.17992960875129,0.19118281387123,0.164349791542909,0.190108610583338,0.210847231737956,0.795433517085094,1,1
"idx3","idx901","true_trans.idx10.site901",0.265788371924514,-0.164306214589785,0.147232019025653,0.854697607198476,1,1,"Mediator_cis_variable1_idx3",0.316858336919539,0.472565413490566,0.148847633676083,0.127956467796298,0.387904313449405,-0.164306214589785,0.885204380605074,1,1
"idx4","idx1000","true_trans.idx1.site1000",0.157258886084146,-0.276148840180074,0.194508031239368,0.754254024789683,1,1,"Mediator_cis_variable1_idx4",0.148517112002218,0.420561355898194,0.194445423601278,0.153798637057302,0.231980518103585,-0.276148840180074,0.854682699917338,1,1
"idx4","idx999","true_trans.idx1.site999",0.0323276590082172,-0.366935435943019,0.170230461929607,0.486951078021727,1,1,"Mediator_cis_variable1_idx4",0.0311137410291821,0.578933319162365,0.170504697667511,0.134862470031196,0.0631730679208561,-0.366935435943019,0.605423143745644,1,1
